act Pair,Accuracy Subset1 Only,Accuracy Subset2 Only,Improvement (Subset2 vs Subset1) No Const,Number of Test Examples,Number of Train Examples
El Alfa vs The Mars Volta,0.8333333333333334,0.8333333333333334,0.0,6,23
El Alfa vs Keller Williams,1.0,1.0,0.0,6,20
El Alfa vs Jodeci,0.8571428571428571,0.8571428571428571,0.0,7,26
El Alfa vs Beth Hart,1.0,1.0,0.0,4,15
El Alfa vs Noah Cyrus,1.0,1.0,0.0,7,27
El Alfa vs Bruno Major,1.0,1.0,0.0,6,24
El Alfa vs Hot Mulligan,0.7777777777777778,0.7777777777777778,0.0,9,35
El Alfa vs Peso Pluma,0.8461538461538461,0.8461538461538461,0.0,13,48
El Alfa vs Victor Wooten,1.0,1.0,0.0,7,24
El Alfa vs Ruben Studdard,1.0,1.0,0.0,9,32
El Alfa vs A.J. Croce,1.0,1.0,0.0,6,23
El Alfa vs Aqua,1.0,1.0,0.0,7,27
El Alfa vs Ocie Elliott,1.0,1.0,0.0,6,23
El Alfa vs Eric Bellinger,0.8571428571428571,0.8571428571428571,0.0,7,25
El Alfa vs Spafford,1.0,1.0,0.0,5,19
El Alfa vs Andy Summers,1.0,1.0,0.0,7,24
El Alfa vs Son Volt,1.0,1.0,0.0,7,26
El Alfa vs Less Than Jake,1.0,1.0,0.0,8,29
El Alfa vs The Chats,1.0,1.0,0.0,8,30
El Alfa vs Generationals,1.0,1.0,0.0,6,24
El Alfa vs Mac Sabbath,1.0,1.0,0.0,8,28
El Alfa vs Krooked Kings,1.0,1.0,0.0,7,27
El Alfa vs Laura Jane Grace,1.0,1.0,0.0,4,13
El Alfa vs Sarah McLachlan,1.0,1.0,0.0,3,8
El Alfa vs Here Come The Mummies,1.0,1.0,0.0,8,32
El Alfa vs Black Flag,0.8571428571428571,0.8571428571428571,0.0,7,24
El Alfa vs Grentperez,1.0,1.0,0.0,6,24
El Alfa vs Cory Wong,1.0,1.0,0.0,8,30
El Alfa vs The Aces,1.0,1.0,0.0,6,23
El Alfa vs Run The Jewels,1.0,1.0,0.0,6,23
El Alfa vs Brit Floyd,1.0,1.0,0.0,12,45
El Alfa vs The Smashing Pumpkins,0.8571428571428571,0.8571428571428571,0.0,7,28
El Alfa vs Saint Motel,1.0,1.0,0.0,5,16
El Alfa vs Ween,0.6666666666666666,0.6666666666666666,0.0,6,21
El Alfa vs Ice Cube,0.6,0.6,0.0,5,20
El Alfa vs Polyphia,0.875,0.875,0.0,8,29
El Alfa vs Rhiannon Giddens,1.0,1.0,0.0,4,15
El Alfa vs Swans,0.8,0.8,0.0,5,18
El Alfa vs Steve Hackett,1.0,1.0,0.0,8,31
El Alfa vs Tim McGraw,0.5,0.5,0.0,4,15
El Alfa vs TobyMac,1.0,1.0,0.0,7,28
El Alfa vs Nick Cave,0.7142857142857143,0.7142857142857143,0.0,7,25
El Alfa vs Switchfoot,1.0,1.0,0.0,10,40
El Alfa vs Blackberry Smoke,0.8333333333333334,0.8333333333333334,0.0,12,44
El Alfa vs Boogie Wonder Band,1.0,1.0,0.0,4,16
El Alfa vs Loreena McKennitt,0.875,0.875,0.0,8,29
El Alfa vs King George,1.0,1.0,0.0,3,10
El Alfa vs Nothing But Thieves,0.8333333333333334,0.8333333333333334,0.0,6,21
El Alfa vs Rachel Bloom,1.0,1.0,0.0,10,36
El Alfa vs Keyshia Cole,0.6666666666666666,0.6666666666666666,0.0,3,11
El Alfa vs Young Dubliners,1.0,1.0,0.0,5,18
El Alfa vs Neffex,1.0,1.0,0.0,6,20
El Alfa vs Maisie Peters,1.0,1.0,0.0,6,24
El Alfa vs Andrew Bird,1.0,1.0,0.0,6,22
El Alfa vs Bully,1.0,1.0,0.0,7,27
El Alfa vs Joshua Radin,1.0,1.0,0.0,5,17
El Alfa vs Greta Van Fleet,1.0,1.0,0.0,6,22
El Alfa vs Bone Thugs-N-Harmony,1.0,1.0,0.0,5,16
El Alfa vs The 502s,1.0,1.0,0.0,4,16
El Alfa vs The Nude Party,1.0,1.0,0.0,6,22
El Alfa vs Joe Satriani,1.0,1.0,0.0,3,9
El Alfa vs Chris Isaak,0.75,0.75,0.0,8,30
El Alfa vs Shrek Rave,1.0,1.0,0.0,9,35
El Alfa vs Lynyrd Skynyrd,1.0,1.0,0.0,4,12
El Alfa vs Jackson Dean,1.0,1.0,0.0,7,25
El Alfa vs Everclear,1.0,1.0,0.0,7,28
El Alfa vs 5 Seconds of Summer,0.7142857142857143,0.7142857142857143,0.0,7,24
El Alfa vs Poppy,1.0,1.0,0.0,6,21
El Alfa vs Dylan Matthew,1.0,1.0,0.0,6,23
El Alfa vs Tommy Prine,1.0,1.0,0.0,6,22
El Alfa vs Briston Maroney,0.75,0.75,0.0,8,28
El Alfa vs MercyMe,1.0,1.0,0.0,8,31
El Alfa vs LL Cool J,1.0,1.0,0.0,6,23
El Alfa vs Kamelot,1.0,1.0,0.0,5,17
El Alfa vs Corey Taylor,0.7142857142857143,0.7142857142857143,0.0,7,25
El Alfa vs Niko Moon,1.0,1.0,0.0,7,25
El Alfa vs Lil Baby,0.5714285714285714,0.5714285714285714,0.0,7,28
El Alfa vs Los Angeles Azules,0.6,0.6,0.0,5,17
El Alfa vs Yo La Tengo,1.0,1.0,0.0,7,28
El Alfa vs Protest The Hero,1.0,1.0,0.0,7,27
El Alfa vs Stayin' Alive (Tribute to The Bee Gees),1.0,1.0,0.0,6,22
El Alfa vs Brian Culbertson,0.75,0.75,0.0,8,29
El Alfa vs Youth Lagoon,1.0,1.0,0.0,8,32
El Alfa vs Anthony Jeselnik,0.75,0.75,0.0,4,15
El Alfa vs Pigeons Playing Ping Pong,1.0,1.0,0.0,10,39
El Alfa vs Hippie Sabotage,1.0,1.0,0.0,3,8
El Alfa vs Bowling For Soup,0.8571428571428571,0.8571428571428571,0.0,7,25
El Alfa vs Fit For A King,1.0,1.0,0.0,7,28
El Alfa vs 49 Winchester,1.0,1.0,0.0,7,26
El Alfa vs Meshell Ndegeocello,1.0,1.0,0.0,4,13
El Alfa vs Incubus,0.875,0.875,0.0,8,28
El Alfa vs The All-American Rejects,1.0,1.0,0.0,8,30
El Alfa vs Melanie Martinez,0.8333333333333334,0.8333333333333334,0.0,6,21
El Alfa vs Daniel Donato,1.0,1.0,0.0,8,32
El Alfa vs Russell Dickerson,1.0,1.0,0.0,8,28
El Alfa vs Kidd G,1.0,1.0,0.0,9,35
El Alfa vs Gaelic Storm,1.0,1.0,0.0,7,25
El Alfa vs Glenn Miller Orchestra,1.0,1.0,0.0,7,24
El Alfa vs Matisyahu,1.0,1.0,0.0,9,33
El Alfa vs Patti LuPone,1.0,1.0,0.0,3,12
El Alfa vs Burna Boy,0.4,0.4,0.0,5,18
El Alfa vs Pretty Lights,0.8888888888888888,0.8888888888888888,0.0,9,35
El Alfa vs Jonas Brothers,0.8666666666666667,0.8666666666666667,0.0,15,59
El Alfa vs Andrea Bocelli,0.8333333333333334,0.8333333333333334,0.0,6,23
El Alfa vs Wilco,1.0,1.0,0.0,7,26
El Alfa vs Static-X,0.8181818181818182,0.8181818181818182,0.0,11,41
El Alfa vs Mipso,1.0,1.0,0.0,9,35
Hardy vs Shania Twain,0.7692307692307693,0.7692307692307693,0.0,13,48
El Alfa vs Sydney Sprague,1.0,1.0,0.0,4,14
El Alfa vs Cold War Kids,1.0,1.0,0.0,6,24
Johnny Mathis vs Dadi Freyr,1.0,1.0,0.0,3,12
Johnny Mathis vs Bad Bunny,1.0,1.0,0.0,4,14
El Alfa vs From Ashes To New,1.0,1.0,0.0,6,24
El Alfa vs William Prince,1.0,1.0,0.0,4,13
El Alfa vs Indigo De Souza,1.0,1.0,0.0,5,18
El Alfa vs Haken,1.0,1.0,0.0,6,22
Johnny Mathis vs Machine Head,0.875,0.875,0.0,8,32
El Alfa vs Brittany Howard,0.8333333333333334,0.8333333333333334,0.0,6,22
El Alfa vs This Wild Life,1.0,1.0,0.0,7,25
El Alfa vs Sexyy Red,0.7777777777777778,0.7777777777777778,0.0,9,35
Johnny Mathis vs The Kooks,0.75,0.75,0.0,4,12
El Alfa vs Jeffrey Martin,1.0,1.0,0.0,4,14
El Alfa vs Noname,1.0,1.0,0.0,8,29
Johnny Mathis vs Chelsea Cutler,0.8,0.8,0.0,5,20
Johnny Mathis vs The Strumbellas,1.0,1.0,0.0,4,14
El Alfa vs JP Saxe,1.0,1.0,0.0,6,22
El Alfa vs Taking Back Sunday,1.0,1.0,0.0,4,13
El Alfa vs Wednesday,1.0,1.0,0.0,5,16
Johnny Mathis vs Katy Kirby,1.0,1.0,0.0,5,20
Johnny Mathis vs The Ocean,1.0,1.0,0.0,5,19
Johnny Mathis vs Phora,1.0,1.0,0.0,7,25
Johnny Mathis vs Made in Italy,1.0,1.0,0.0,7,27
Johnny Mathis vs Gloria Trevi,1.0,1.0,0.0,4,16
Johnny Mathis vs Arlo Parks,1.0,1.0,0.0,4,13
El Alfa vs Torres,1.0,1.0,0.0,4,14
Johnny Mathis vs Mitski,0.8571428571428571,0.8571428571428571,0.0,7,27
Johnny Mathis vs Torres,1.0,1.0,0.0,5,16
El Alfa vs HEALTH,1.0,1.0,0.0,3,8
El Alfa vs Zakk Sabbath,1.0,1.0,0.0,9,33
El Alfa vs Ministry,0.6666666666666666,0.6666666666666666,0.0,3,10
El Alfa vs Sleater-Kinney,1.0,1.0,0.0,3,10
El Alfa vs Mahalia,1.0,1.0,0.0,4,16
Johnny Mathis vs Morat,0.6666666666666666,0.6666666666666666,0.0,6,23
Johnny Mathis vs Ministry,0.75,0.75,0.0,4,12
El Alfa vs Maddie Zahm,1.0,1.0,0.0,5,19
El Alfa vs Arlo Parks,1.0,1.0,0.0,3,11
El Alfa vs Olivia Rodrigo,0.75,0.75,0.0,4,12
Johnny Mathis vs HEALTH,1.0,1.0,0.0,3,11
El Alfa vs Two Door Cinema Club,0.5,0.5,0.0,4,14
El Alfa vs Mayer Hawthorne,1.0,1.0,0.0,7,27
El Alfa vs Echo & The Bunnymen,1.0,1.0,0.0,3,8
Johnny Mathis vs Josiah & The Bonnevilles,1.0,1.0,0.0,4,15
Johnny Mathis vs Em Beihold,1.0,1.0,0.0,4,16
El Alfa vs ericdoa,1.0,1.0,0.0,5,20
El Alfa vs Deap Vally,1.0,1.0,0.0,5,19
Johnny Mathis vs Dorian Electra,1.0,1.0,0.0,4,14
Johnny Mathis vs Mitch Rowland,1.0,1.0,0.0,4,12
Johnny Mathis vs Tornillo,0.8,0.8,0.0,5,17
Johnny Mathis vs Kaivon,1.0,1.0,0.0,5,20
Johnny Mathis vs Mary Timony,1.0,1.0,0.0,4,12
El Alfa vs Beach Fossils,1.0,1.0,0.0,6,24
El Alfa vs The Allman Betts Family Revival,0.6666666666666666,0.6666666666666666,0.0,6,21
El Alfa vs Dragonforce,1.0,1.0,0.0,7,27
El Alfa vs JOHN 5 and the Creatures,1.0,1.0,0.0,6,22
El Alfa vs Boyz II Men,0.8333333333333334,0.8333333333333334,0.0,6,21
El Alfa vs Salebarbes,1.0,1.0,0.0,3,12
El Alfa vs Squirrel Flower,1.0,1.0,0.0,6,20
El Alfa vs Parmalee,1.0,1.0,0.0,6,21
El Alfa vs Country Thunder,0.8,0.8,0.0,5,19
El Alfa vs Johnny Mathis,0.8,0.8,0.0,5,18
El Alfa vs Cattle Decapitation,1.0,1.0,0.0,8,29
El Alfa vs Armand Hammer,1.0,1.0,0.0,5,16
Johnny Mathis vs Jon Batiste,1.0,1.0,0.0,5,19
El Alfa vs Luke Combs,0.75,0.75,0.0,4,14
El Alfa vs Clint Black,1.0,1.0,0.0,9,36
El Alfa vs Cody Johnson,0.7142857142857143,0.7142857142857143,0.0,7,25
El Alfa vs Amy Grant,0.8,0.8,0.0,10,38
El Alfa vs Martin Barre,1.0,1.0,0.0,4,14
El Alfa vs Paul Thorn,1.0,1.0,0.0,5,19
El Alfa vs Dying Wish,1.0,1.0,0.0,5,20
El Alfa vs August Burns Red,1.0,1.0,0.0,7,25
El Alfa vs John Mellencamp,0.6666666666666666,0.6666666666666666,0.0,3,10
El Alfa vs Arctic Monkeys,1.0,1.0,0.0,8,30
El Alfa vs Wyatt Flores,1.0,1.0,0.0,8,30
El Alfa vs Lady A,0.6666666666666666,0.6666666666666666,0.0,6,24
El Alfa vs Little River Band,1.0,1.0,0.0,8,32
El Alfa vs STRFKR,1.0,1.0,0.0,3,11
El Alfa vs Code Orange Kids,1.0,1.0,0.0,3,9
Johnny Mathis vs Evan Dando,1.0,1.0,0.0,5,19
Johnny Mathis vs Twin Temple,0.6666666666666666,0.6666666666666666,0.0,6,20
Johnny Mathis vs Beach Weather,1.0,1.0,0.0,3,12
Johnny Mathis vs Bianca Del Rio,0.75,0.75,0.0,4,14
El Alfa vs Sheer Mag,1.0,1.0,0.0,3,8
El Alfa vs The Elovaters,0.8888888888888888,0.8888888888888888,0.0,9,32
Johnny Mathis vs Real Estate,1.0,1.0,0.0,4,12
El Alfa vs Kitchen Dwellers,1.0,1.0,0.0,7,25
Johnny Mathis vs Mariah the Scientist,1.0,1.0,0.0,3,11
Johnny Mathis vs Go Ahead And Die,0.8571428571428571,0.8571428571428571,0.0,7,24
Johnny Mathis vs Sam Barber,1.0,1.0,0.0,4,14
El Alfa vs Brandon Lake,1.0,1.0,0.0,3,10
Johnny Mathis vs Nicki Minaj,1.0,1.0,0.0,3,11
El Alfa vs Dirty Honey,1.0,1.0,0.0,9,32
El Alfa vs Harms Way,1.0,1.0,0.0,6,24
El Alfa vs Matchbox Twenty,0.8888888888888888,0.8888888888888888,0.0,9,33
El Alfa vs Collective Soul,0.8333333333333334,0.8333333333333334,0.0,6,24
El Alfa vs Lee Brice,1.0,1.0,0.0,8,29
El Alfa vs Story Of The Year,1.0,1.0,0.0,9,35
El Alfa vs Allison Russell,1.0,1.0,0.0,7,24
El Alfa vs Sarah Jarosz,1.0,1.0,0.0,6,22
El Alfa vs Josiah & The Bonnevilles,1.0,1.0,0.0,4,12
El Alfa vs Say Anything,1.0,1.0,0.0,4,12
Hardy vs Intocable,0.8333333333333334,0.8333333333333334,0.0,12,45
Hardy vs Johnny Mathis,1.0,1.0,0.0,8,29
Hardy vs Parmalee,0.7777777777777778,0.7777777777777778,0.0,9,32
Johnny Mathis vs Leonid & Friends,1.0,1.0,0.0,3,11
Hardy vs Boyz II Men,0.8888888888888888,0.8888888888888888,0.0,9,32
Johnny Mathis vs Petey,0.875,0.875,0.0,8,28
Hardy vs Zach Williams,0.9166666666666666,0.9166666666666666,0.0,12,45
Hardy vs Lady A,0.7777777777777778,0.7777777777777778,0.0,9,35
Johnny Mathis vs Blake Shelton,0.5,0.5,0.0,4,16
Hardy vs Little River Band,0.8181818181818182,0.8181818181818182,0.0,11,43
Johnny Mathis vs Dying Wish,1.0,1.0,0.0,6,22
Johnny Mathis vs Travis Scott,1.0,1.0,0.0,12,48
Johnny Mathis vs Buck Meek,0.8,0.8,0.0,5,19
Hardy vs Eric Johnson,0.9,0.9,0.0,10,39
Johnny Mathis vs Beach Fossils,0.8571428571428571,0.8571428571428571,0.0,7,26
Hardy vs Collective Soul,0.7777777777777778,0.7777777777777778,0.0,9,35
Hardy vs Matchbox Twenty,0.5833333333333334,0.5833333333333334,0.0,12,44
Johnny Mathis vs Cattle Decapitation,1.0,1.0,0.0,8,32
Johnny Mathis vs Squirrel Flower,1.0,1.0,0.0,6,23
Johnny Mathis vs JOHN 5 and the Creatures,1.0,1.0,0.0,7,24
Hardy vs The Avett Brothers,0.6666666666666666,0.6666666666666666,0.0,9,35
El Alfa vs Destin Conrad,1.0,1.0,0.0,5,19
El Alfa vs Mariah the Scientist,1.0,1.0,0.0,3,8
Hardy vs Clint Black,0.9166666666666666,0.9166666666666666,0.0,12,47
Hardy vs Cody Johnson,0.8,0.8,0.0,10,36
El Alfa vs Em Beihold,1.0,1.0,0.0,4,13
Hardy vs Old Dominion,0.7857142857142857,0.7857142857142857,0.0,14,54
Hardy vs Frankie Valli And The Four Seasons,0.5,0.5,0.0,10,36
Hardy vs Chicago (Band),0.7333333333333333,0.7333333333333333,0.0,15,59
Hardy vs Judy Collins,0.9090909090909091,0.9090909090909091,0.0,11,42
Hardy vs We Came As Romans,1.0,1.0,0.0,11,42
Johnny Mathis vs Kota The Friend,0.8571428571428571,0.8571428571428571,0.0,7,25
Johnny Mathis vs Angel Du$t,0.8571428571428571,0.8571428571428571,0.0,7,24
Hardy vs Pat Metheny,0.9090909090909091,0.9090909090909091,0.0,11,44
Hardy vs Zac Brown Band,0.7272727272727273,0.7272727272727273,0.0,11,42
Hardy vs Staind,0.7142857142857143,0.7142857142857143,0.0,7,25
Johnny Mathis vs The Prize Fighter Inferno,0.8,0.8,0.0,5,18
Johnny Mathis vs Alkaline Trio,0.8333333333333334,0.8333333333333334,0.0,6,22
Hardy vs Amy Grant,0.9230769230769231,0.9230769230769231,0.0,13,49
Hardy vs Jon Pardi,0.8461538461538461,0.8461538461538461,0.0,13,48
Johnny Mathis vs Aidan Bissett,1.0,1.0,0.0,5,19
Hardy vs Arrival From Sweden: The Music of ABBA,0.75,0.75,0.0,8,30
Hardy vs Ed Sheeran,1.0,1.0,0.0,10,40
Johnny Mathis vs Darren Criss,0.5714285714285714,0.5714285714285714,0.0,7,25
Hardy vs John Mellencamp,1.0,1.0,0.0,6,21
Hardy vs Paul Thorn,0.875,0.875,0.0,8,30
Johnny Mathis vs Pierce The Veil,1.0,1.0,0.0,7,28
Hardy vs Martin Barre,0.8571428571428571,0.8571428571428571,0.0,7,25
Johnny Mathis vs Skinny Puppy,0.6666666666666666,0.6666666666666666,0.0,6,22
El Alfa vs Militarie Gun,1.0,1.0,0.0,7,26
El Alfa vs Real Estate,1.0,1.0,0.0,3,10
El Alfa vs Bianca Del Rio,1.0,1.0,0.0,3,12
Johnny Mathis vs Cold War Kids,0.8571428571428571,0.8571428571428571,0.0,7,26
El Alfa vs The Strumbellas,1.0,1.0,0.0,3,12
Johnny Mathis vs Brittany Howard,0.7142857142857143,0.7142857142857143,0.0,7,24
El Alfa vs Chelsea Cutler,1.0,1.0,0.0,5,17
El Alfa vs Otoboke Beaver,1.0,1.0,0.0,4,14
Johnny Mathis vs Haken,0.7142857142857143,0.7142857142857143,0.0,7,24
El Alfa vs Machine Head,1.0,1.0,0.0,8,29
El Alfa vs Bad Bunny,0.6666666666666666,0.6666666666666666,0.0,3,12
Johnny Mathis vs William Prince,0.75,0.75,0.0,4,16
El Alfa vs Dadi Freyr,1.0,1.0,0.0,3,9
El Alfa vs Waterparks,1.0,1.0,0.0,3,11
El Alfa vs Made in Italy,1.0,1.0,0.0,7,24
Johnny Mathis vs STRFKR,1.0,1.0,0.0,4,13
El Alfa vs The Kooks,0.6666666666666666,0.6666666666666666,0.0,3,10
Johnny Mathis vs Mr. Big,0.7142857142857143,0.7142857142857143,0.0,7,27
Johnny Mathis vs Olivia Rodrigo,1.0,1.0,0.0,4,15
El Alfa vs Gloria Trevi,0.5,0.5,0.0,4,13
Johnny Mathis vs Cat Power,0.5,0.5,0.0,6,22
Johnny Mathis vs Deap Vally,1.0,1.0,0.0,6,21
El Alfa vs Mitch Rowland,1.0,1.0,0.0,3,10
Johnny Mathis vs Echo & The Bunnymen,0.6666666666666666,0.6666666666666666,0.0,3,11
El Alfa vs Dorian Electra,1.0,1.0,0.0,3,12
El Alfa vs Holding Absence,1.0,1.0,0.0,6,24
Johnny Mathis vs Black Pumas,0.5,0.5,0.0,6,21
El Alfa vs The Kills,0.8571428571428571,0.8571428571428571,0.0,7,25
El Alfa vs Katy Kirby,1.0,1.0,0.0,5,17
Johnny Mathis vs Sydney Sprague,1.0,1.0,0.0,5,16
El Alfa vs Beach Weather,1.0,1.0,0.0,3,9
El Alfa vs Twin Temple,1.0,1.0,0.0,5,18
El Alfa vs Evan Dando,1.0,1.0,0.0,5,16
El Alfa vs Oliver Anthony,0.6666666666666666,0.6666666666666666,0.0,3,11
El Alfa vs Mom Jeans.,0.6666666666666666,0.6666666666666666,0.0,3,10
Johnny Mathis vs Dirty Honey,0.8888888888888888,0.8888888888888888,0.0,9,35
El Alfa vs Jon Batiste,0.6,0.6,0.0,5,16
El Alfa vs Mary Timony,1.0,1.0,0.0,3,10
Johnny Mathis vs Brandon Lake,0.75,0.75,0.0,4,12
El Alfa vs Kaivon,1.0,1.0,0.0,5,17
El Alfa vs Municipal Waste,1.0,1.0,0.0,5,19
El Alfa vs Tornillo,1.0,1.0,0.0,4,15
Johnny Mathis vs Sheer Mag,0.6666666666666666,0.6666666666666666,0.0,3,11
Johnny Mathis vs Code Orange Kids,0.6666666666666666,0.6666666666666666,0.0,3,12
Johnny Mathis vs Taking Back Sunday,1.0,1.0,0.0,4,16
El Alfa vs Phora,1.0,1.0,0.0,6,23
Johnny Mathis vs Noname,1.0,1.0,0.0,8,32
El Alfa vs TALK,1.0,1.0,0.0,3,10
Johnny Mathis vs Jeffrey Martin,1.0,1.0,0.0,5,16
El Alfa vs The Ocean,1.0,1.0,0.0,5,16
El Alfa vs Hannah Wicklund,1.0,1.0,0.0,5,16
El Alfa vs Arrival From Sweden: The Music of ABBA,1.0,1.0,0.0,5,19
El Alfa vs Barns Courtney,1.0,1.0,0.0,7,27
El Alfa vs Armor For Sleep,0.875,0.875,0.0,8,30
El Alfa vs Morgan Wade,1.0,1.0,0.0,6,22
El Alfa vs Blues Traveler,1.0,1.0,0.0,10,39
El Alfa vs Postmodern Jukebox,1.0,1.0,0.0,12,46
El Alfa vs Islands,1.0,1.0,0.0,5,18
El Alfa vs Eric Nam,0.9090909090909091,0.9090909090909091,0.0,11,41
El Alfa vs David Kushner,1.0,1.0,0.0,6,20
El Alfa vs Lake Street Dive,1.0,1.0,0.0,6,20
El Alfa vs Styx,0.9,0.9,0.0,10,40
El Alfa vs The Mavericks,0.8888888888888888,0.8888888888888888,0.0,9,35
El Alfa vs Bronco,0.7142857142857143,0.7142857142857143,0.0,7,24
El Alfa vs Billy Raffoul,1.0,1.0,0.0,7,27
El Alfa vs George Thorogood & The Destroyers,1.0,1.0,0.0,8,32
El Alfa vs Kim Petras,1.0,1.0,0.0,7,25
El Alfa vs Black Violin,1.0,1.0,0.0,7,28
El Alfa vs Rob Zombie,0.8571428571428571,0.8571428571428571,0.0,7,25
El Alfa vs The Glorious Sons,1.0,1.0,0.0,10,40
El Alfa vs Silverstein,1.0,1.0,0.0,6,21
El Alfa vs Shinedown,0.875,0.875,0.0,8,32
El Alfa vs A R I Z O N A,1.0,1.0,0.0,6,24
El Alfa vs Kiana Lede,1.0,1.0,0.0,6,24
El Alfa vs Trousdale,1.0,1.0,0.0,8,30
El Alfa vs Quicksand,1.0,1.0,0.0,5,18
El Alfa vs Fall Out Boy,0.75,0.75,0.0,8,31
El Alfa vs Tyler Hubbard,1.0,1.0,0.0,8,29
El Alfa vs Cannibal Corpse,1.0,1.0,0.0,6,23
El Alfa vs blink-182,0.8333333333333334,0.8333333333333334,0.0,6,20
El Alfa vs Nickelback,0.9166666666666666,0.9166666666666666,0.0,12,47
El Alfa vs One Night of Queen,1.0,1.0,0.0,6,23
El Alfa vs Kenny Loggins,0.6,0.6,0.0,5,20
El Alfa vs Southside Johnny & The Asbury Jukes,0.8333333333333334,0.8333333333333334,0.0,6,23
El Alfa vs Flatland Cavalry,1.0,1.0,0.0,10,39
El Alfa vs Priscilla Block,1.0,1.0,0.0,5,17
El Alfa vs The Bouncing Souls,1.0,1.0,0.0,6,22
El Alfa vs Tab Benoit,1.0,1.0,0.0,10,38
El Alfa vs Stevie Nicks,1.0,1.0,0.0,7,27
El Alfa vs Beck,0.8571428571428571,0.8571428571428571,0.0,7,24
El Alfa vs Kansas,0.9090909090909091,0.9090909090909091,0.0,11,44
El Alfa vs Steve Miller Band,0.8888888888888888,0.8888888888888888,0.0,9,35
El Alfa vs Dave Matthews Band,1.0,1.0,0.0,11,40
El Alfa vs Beyonce,0.9,0.9,0.0,10,38
El Alfa vs 38 Special,1.0,1.0,0.0,7,25
El Alfa vs Stephen Sanchez,0.9,0.9,0.0,10,40
El Alfa vs Yachtley Crew,1.0,1.0,0.0,6,21
El Alfa vs Doja Cat,1.0,1.0,0.0,7,26
El Alfa vs Eagles,1.0,1.0,0.0,10,37
El Alfa vs ABBA The Concert	,1.0,1.0,0.0,6,22
El Alfa vs AJR,1.0,1.0,0.0,3,9
El Alfa vs Uada,1.0,1.0,0.0,4,15
El Alfa vs Citizen,1.0,1.0,0.0,8,29
El Alfa vs The Hotelier,1.0,1.0,0.0,8,31
El Alfa vs Clannad,1.0,1.0,0.0,6,21
El Alfa vs Jose Gonzalez,1.0,1.0,0.0,4,14
El Alfa vs Rod Wave,0.9,0.9,0.0,10,37
El Alfa vs Depeche Mode,0.875,0.875,0.0,8,32
El Alfa vs Half Alive,1.0,1.0,0.0,7,24
El Alfa vs LANY,0.8333333333333334,0.8333333333333334,0.0,6,22
El Alfa vs Disturbed,0.8461538461538461,0.8461538461538461,0.0,13,50
El Alfa vs Phillip Phillips,1.0,1.0,0.0,7,28
El Alfa vs Tennis (Band),1.0,1.0,0.0,8,28
El Alfa vs Eladio Carrion,0.6,0.6,0.0,5,20
El Alfa vs Kenny Wayne Shepherd,0.8888888888888888,0.8888888888888888,0.0,9,35
El Alfa vs Theory Of A Deadman,1.0,1.0,0.0,9,35
El Alfa vs Grand Funk Railroad,1.0,1.0,0.0,7,28
El Alfa vs Asking Alexandria,1.0,1.0,0.0,7,27
El Alfa vs Josh Turner,1.0,1.0,0.0,8,28
El Alfa vs Full of Hell,1.0,1.0,0.0,5,20
El Alfa vs Ricky Montgomery,1.0,1.0,0.0,5,20
El Alfa vs Gary Allan,1.0,1.0,0.0,5,19
El Alfa vs Gayle,1.0,1.0,0.0,4,13
El Alfa vs Nitty Gritty Dirt Band,1.0,1.0,0.0,6,20
El Alfa vs The Irish Tenors,1.0,1.0,0.0,5,17
El Alfa vs Lil Darkie,1.0,1.0,0.0,8,32
El Alfa vs Polaris,1.0,1.0,0.0,8,30
El Alfa vs Henry Rollins,1.0,1.0,0.0,7,28
El Alfa vs Electric Callboy,0.8333333333333334,0.8333333333333334,0.0,6,20
El Alfa vs Zhu,0.8888888888888888,0.8888888888888888,0.0,9,35
El Alfa vs Kirk Franklin,0.7272727272727273,0.7272727272727273,0.0,11,42
El Alfa vs Train,0.9,0.9,0.0,10,39
El Alfa vs Big Head Todd & The Monsters,1.0,1.0,0.0,9,32
El Alfa vs Myke Towers,0.6666666666666666,0.6666666666666666,0.0,6,24
El Alfa vs Bryan Adams,0.7777777777777778,0.7777777777777778,0.0,9,34
El Alfa vs Faye Webster,0.7142857142857143,0.7142857142857143,0.0,7,25
El Alfa vs Thrice,1.0,1.0,0.0,6,22
El Alfa vs Chris Stapleton,0.6666666666666666,0.6666666666666666,0.0,9,34
El Alfa vs Baroness,1.0,1.0,0.0,9,36
El Alfa vs Les Claypool,1.0,1.0,0.0,8,29
El Alfa vs Hairball,1.0,1.0,0.0,9,34
El Alfa vs Michael Franti & Spearhead,0.875,0.875,0.0,8,30
El Alfa vs Tesla,0.6,0.6,0.0,5,16
El Alfa vs Turnpike Troubadours,1.0,1.0,0.0,8,28
El Alfa vs The Time Jumpers,1.0,1.0,0.0,9,32
El Alfa vs Slowdive,0.6666666666666666,0.6666666666666666,0.0,6,20
El Alfa vs The Ten Tenors,1.0,1.0,0.0,4,16
El Alfa vs Corinne Bailey Rae,0.8,0.8,0.0,5,20
El Alfa vs Herman's Hermits,1.0,1.0,0.0,5,16
El Alfa vs Tedeschi Trucks Band,0.6666666666666666,0.6666666666666666,0.0,9,35
El Alfa vs Ivan Cornejo,1.0,1.0,0.0,9,35
El Alfa vs Jason Isbell & the 400 Unit,0.8333333333333334,0.8333333333333334,0.0,12,45
