date,act,average_price,median_price,lowest_price,highest_price,alpha,beta,event_id
2023-09-13 18:30:00,Melvins,77.35714285714286,68.42857142857143,33.642857142857146,216.8571428571429,1.0122853801169591,3.2303812865497075,10436
2023-09-14 20:00:00,Melvins,146.28571428571428,138.57142857142858,120.57142857142856,181.5,0.4546046632799276,0.6225558305472346,10437
2023-09-15 20:00:00,Melvins,110.64285714285714,95.78571428571428,48.21428571428572,492.7142857142857,1.1008412753350894,6.737299750305942,10438
2023-09-18 20:00:00,Melvins,175.35714285714286,140.14285714285714,56.07142857142857,393.2142857142857,0.5660060049735849,1.0337235420176252,10439
2023-09-19 20:00:00,Melvins,106.42857142857144,88.92857142857143,64.71428571428571,226.2142857142857,0.5562959018193745,1.5974455947792647,10440
2023-09-20 19:00:00,Melvins,85.21428571428571,72.92857142857143,62.285714285714285,151.78571428571428,0.4741411310529149,1.3766340627455356,10441
2023-09-21 20:00:00,Melvins,136.42857142857142,83.57142857142857,48.85714285714285,345.85714285714283,0.4231543231543231,1.011980811980812,10442
2023-09-22 21:00:00,Melvins,168.85714285714286,129.57142857142858,66.92857142857143,374.57142857142856,0.5126441100111869,1.0346286172615402,10443
2023-09-23 20:00:00,Melvins,134.42857142857142,91.0,52.07142857142857,486.5,0.5188390245590959,2.2180030807040625,10444
2023-09-26 20:00:00,Melvins,156.85714285714286,121.57142857142856,56.285714285714285,406.4285714285714,0.5957787479400568,1.4784452736523854,10445
2023-09-28 19:30:00,Melvins,162.92857142857142,130.5,71.57142857142857,342.85714285714283,0.531095661291707,1.0459968497215093,10446
2023-09-30 20:00:00,Melvins,142.57142857142858,116.42857142857144,67.07142857142857,298.7857142857143,0.5525498664762071,1.143260698186816,10447
2023-10-09 19:30:00,Melvins,114.35714285714286,86.71428571428571,67.14285714285714,341.07142857142856,0.4879817448205307,2.343198272405997,10448
2023-10-14 20:00:00,Melvins,153.5,123.57142857142856,73.64285714285714,305.6428571428572,0.5065965568187608,0.9651615975169596,10449
2023-07-07 17:45:00,Luke Combs,283.57142857142856,183.2142857142857,87.0,11067.642857142857,0.6414645321807575,35.19127568134238,10450
2023-07-14 17:45:00,Luke Combs,245.07142857142856,198.07142857142856,77.57142857142857,2448.214285714286,1.0671767262886602,14.036673324369907,10451
2023-07-21 17:45:00,Luke Combs,488.07142857142856,406.1428571428572,126.42857142857144,15444.5,1.417638789434821,58.6291499347733,10452
2023-07-28 17:45:00,Luke Combs,505.3571428571428,381.0,169.07142857142858,4433.285714285715,0.8117999533411407,9.482092445663271,10453
2023-09-01 20:00:00,Melvins,119.35714285714286,119.0,117.0,126.64285714285714,1.2874074074073945,3.979259259259208,10454
2023-09-27 19:30:00,Melvins,96.92857142857144,105.28571428571428,62.0,147.78571428571428,0.0127600219190563,0.0185790094199757,10455
2023-09-29 20:00:00,Melvins,80.21428571428571,73.28571428571429,68.14285714285714,104.71428571428572,0.4174183848797254,0.8471864261168393,10456
2023-08-25 20:00:00,Melvins,6.285714285714286,6.285714285714286,6.285714285714286,6.285714285714286,0.0,0.0,10457
2023-08-27 20:00:00,Melvins,117.28571428571428,98.28571428571428,92.42857142857144,143.28571428571428,0.3356424769789642,0.3510743150009853,10458
2023-08-28 20:00:00,Melvins,97.92857142857144,92.85714285714286,90.57142857142856,105.85714285714286,0.3389495853626431,0.3652757667500329,10459
2023-08-29 19:00:00,Melvins,89.78571428571429,77.64285714285714,73.5,117.78571428571428,0.3634155597722959,0.6248197343453507,10460
2023-08-31 20:00:00,Melvins,142.14285714285714,110.28571428571428,75.57142857142857,393.4285714285714,0.5444141012075714,2.0549879914680647,10461
2023-09-03 20:00:00,Melvins,94.57142857142856,85.64285714285714,61.42857142857143,152.35714285714286,0.578329405603561,1.0083372610631056,10462
2023-09-05 20:00:00,Melvins,136.07142857142858,121.64285714285714,69.78571428571429,249.57142857142856,0.6479503731064401,1.109475369467816,10463
2023-09-07 19:30:00,Melvins,136.85714285714286,124.28571428571428,66.78571428571429,231.8571428571429,0.5635768655835728,0.7640746495679426,10464
2023-09-08 19:30:00,Melvins,68.78571428571429,65.78571428571429,61.785714285714285,92.28571428571428,0.573770491803279,1.9262295081967205,10465
2023-09-09 20:00:00,Melvins,79.71428571428571,74.64285714285714,65.35714285714286,102.42857142857144,0.4709218703356945,0.7450405709788608,10466
2023-09-11 20:00:00,Melvins,178.14285714285714,156.78571428571428,73.14285714285714,352.07142857142856,0.6559380607145457,1.0865368556734143,10467
2023-09-24 20:00:00,Melvins,55.642857142857146,56.42857142857143,50.5,59.785714285714285,0.6041958041958064,0.4867132867132878,10468
2023-10-02 20:00:00,Melvins,110.71428571428572,85.57142857142857,77.21428571428571,368.57142857142856,0.418650450942373,3.222448033906112,10469
2023-10-03 19:00:00,Melvins,118.71428571428572,100.57142857142856,99.21428571428572,160.35714285714286,0.3423633085583928,0.7311275050899013,10470
2023-10-04 20:00:00,Melvins,141.0,112.71428571428572,64.07142857142857,298.7142857142857,0.5306927724735944,1.0879940962132746,10471
2023-10-05 20:00:00,Melvins,78.71428571428571,74.14285714285714,70.78571428571429,90.71428571428572,0.3833445340501792,0.5801971326164884,10472
2023-10-06 19:30:00,Melvins,67.78571428571429,64.71428571428571,60.42857142857143,88.85714285714286,0.5577110357991494,1.5973277238907666,10473
2023-10-07 19:30:00,Melvins,52.92857142857143,48.57142857142857,47.0,62.35714285714285,0.3607319862752572,0.5736942432329385,10474
2023-10-11 20:00:00,Melvins,63.57142857142857,62.642857142857146,49.0,85.14285714285714,1.2818485861964182,1.897638593290776,10475
2023-10-13 19:30:00,Melvins,138.35714285714286,85.0,70.42857142857143,319.6428571428572,0.3747394277597636,1.0000932362295267,10476
2023-09-07 19:00:00,Jake Owen,144.42857142857142,157.64285714285714,70.28571428571429,333.07142857142856,-0.6268125151517376,-1.594809106469884,10477
2023-09-09 20:00:00,Jake Owen,308.2142857142857,297.0,296.92857142857144,322.07142857142856,0.333550472881683,0.4095493148040913,10478
2023-09-21 18:00:00,Jake Owen,188.78571428571428,171.78571428571428,63.642857142857146,506.07142857142856,1.2542254228136198,3.179948246654166,10479
